stake,capacity_gb,utilization_gb,node_age_days,uptime_pct,avg_latency,post_success_rate,proof_misses,slashing_count,utilization_ratio,stake_per_gb,risk_score,event_success_rate,event_avg_latency,region_Asia-Pacific,region_EU-Central,region_EU-West,region_South-America,region_US-East,region_US-West,region_Unknown,is_failed,reliability_tier,provider_id
1077.79,2800,43,76,0.9624,93.35,0.97,0,0,0.015357142857142857,0.38492499999999996,2.3280000000000003,1.0,91.85833333333333,False,False,False,False,True,False,False,False,platinum,0xaaf70c2842f0ee15606ceb2bd50a00b0190e359c
45530.28,4559,36,71,0.955,52.47,0.99,0,0,0.007896468523799079,9.986900636104409,1.7500000000000016,1.0,51.525,False,False,True,False,False,False,False,False,platinum,0xfc14b462358eee258de45b8833574f878e30a144
512.18,2051,0,54,0.9796,57.63,0.99,0,0,0.0,0.24972208678693317,1.0119999999999996,1.0,56.260000000000005,False,True,False,False,False,False,False,False,platinum,0x887dbbed9c6de0dd32e1fddbcfd17ae6ae2d3de5
54803.39,4206,69,27,0.7,893.43,0.7956,0,0,0.016405135520684736,13.029812173086068,17.176000000000002,1.0,449.09749999999997,False,False,False,False,True,False,False,False,gold,0xdd24371eb14509e32c4dcc79e8d0fbd03f395f96
4401.41,3582,0,54,0.9621,49.69,0.99,0,0,0.0,1.228757677275265,1.5370000000000017,1.0,48.26,True,False,False,False,False,False,False,False,platinum,0x97aca79d99593633e6881bf46a8346fb7f92482c
6832.48,1115,21,11,0.8269,183.29,0.9,1,0,0.01883408071748879,6.127784753363228,11.193000000000001,0.8888888888888888,182.79444444444445,False,False,False,False,True,False,False,False,gold,0x09b5181853e7159d6e88d4feca827df9199f2a89
500.0,5091,20,32,0.9082,309.39,0.7,1,0,0.003928501276762915,0.09821253191907288,16.754,0.8,283.698,False,False,False,False,True,False,False,False,gold,0x5fbf918d12864c5ebdfe869f55109b57f0d82bf0
10846.52,1454,2,33,0.7277,304.55,0.9,1,0,0.001375515818431912,7.459779917469051,14.169,0.6666666666666666,323.3,False,False,False,True,False,False,False,False,gold,0xedd6c4f9a2a5e4fa7dd1259d4f0a874fb169b515
742.51,504,0,19,0.7933,207.46,0.7658,0,0,0.0,1.473234126984127,15.568999999999999,1.0,196.28666666666666,False,False,False,False,True,False,False,False,gold,0xf1957e198f39cca40b5fd5632a03903f2dbc1f86
28378.92,2170,98,71,0.7731,561.94,0.5924,0,0,0.04516129032258064,13.077843317972349,23.110999999999997,1.0,529.5999999999999,False,False,False,False,False,True,False,False,gold,0x5dd2d3e950dbcf4ceea80dd1b5caa822f0bfbc03
21310.4,2928,125,56,0.9312,278.07,0.8053,0,0,0.04269125683060109,7.278142076502733,9.851999999999999,1.0,288.7825,True,False,False,False,False,False,False,False,platinum,0x997c3b3d76cd950519305d76c027edbbd0883fcf
9111.24,1053,0,67,0.9971,55.46,0.9,1,0,0.0,8.652649572649572,6.087,0.6666666666666666,57.36333333333334,False,False,True,False,False,False,False,False,platinum,0xb6cc1b55950a8f4c156e68763c5ec32c354cd7cb
16507.22,1430,16,83,0.9795,58.19,0.99,0,0,0.011188811188811189,11.54351048951049,1.0149999999999992,1.0,55.576,False,False,True,False,False,False,False,False,platinum,0xb0adc4ce2505a237895a49f6c882a1af2109933e
11806.77,1173,0,24,0.8506,225.78,0.8784,0,0,0.0,10.06544757033248,9.346,1.0,218.1185714285714,False,False,False,False,True,False,False,False,platinum,0x77ad03ef6fbc6011105d85545cf3bacaeb9cd6ea
1081.04,1744,0,52,0.6163,1147.73,0.6097,0,0,0.0,0.6198623853211009,27.122999999999998,1.0,888.1949999999999,True,False,False,False,False,False,False,True,silver,0x0ddc94b3b8c315d068223bac5f91a365b6d2c84d
1169.32,1621,0,21,0.7101,455.23,0.7418,0,0,0.0,0.7213571869216533,19.025,1.0,460.475,False,False,False,False,False,True,False,False,gold,0x6fe60fc5312bf5146b2738c09c9dfc47e32e3f47
2780.49,2311,54,38,1.0,1844.19,0.99,1,0,0.023366508005192556,1.203154478580701,2.4000000000000004,0.875,457.60625,False,False,True,False,False,False,False,False,platinum,0xbd5c92616945c9fc6642d52b9d0ab3684cf3a95a
2073.64,5270,0,85,0.6919,531.1,0.5,0,0,0.0,0.3934800759013283,29.243000000000002,1.0,509.705,False,False,True,False,False,False,False,False,silver,0x4299f404b7383338d3de267ae52fdde85135457f
95617.66,1483,97,31,0.7095,453.45,0.5,0,0,0.06540795684423466,64.4758327714093,28.715,1.0,453.6666666666667,False,True,False,False,False,False,False,False,silver,0xed480892b5dee8886405ec04e6465015f7514e0f
2828.43,4474,0,22,0.6308,316.57,0.6269,0,0,0.0,0.6321926687527939,26.0,1.0,328.23,False,True,False,False,False,False,False,False,silver,0x9a1fde64bfc8e2dc6bb15e9b9052f1be429fe65f
3133.38,834,0,62,0.8217,330.82,0.5859,0,0,0.0,3.7570503597122302,21.913,1.0,308.92571428571426,False,False,False,False,True,False,False,False,gold,0x9e38dae9cf9d9a70eff2c1be69ac218b7a4474ac
3347.25,1356,0,54,0.85,353.49,0.7227,0,0,0.0,2.4684734513274336,15.591999999999999,1.0,376.72333333333336,False,True,False,False,False,False,False,False,gold,0xb2fec9704c07b43f94f6f90921ecd68b50d1422e
1675.38,4256,198,2,0.7922,239.2,0.7,0,0,0.046522556390977444,0.3936513157894737,18.234,1.0,234.66571428571427,False,False,False,False,True,False,False,False,gold,0x3e87b80c161166f9993649ac938da2d3f356a202
78081.04,2135,70,90,0.7823,316.6,0.7123,0,0,0.03278688524590164,36.571915690866504,18.039,1.0,285.355,False,False,False,False,True,False,False,False,gold,0x42ae641d06feb5e771462e676c26358ba9cee3b6
6180.7,1166,0,46,0.87,212.9,0.808,0,0,0.0,5.300771869639794,11.579999999999998,1.0,221.09,True,False,False,False,False,False,False,True,gold,0xb14215815735f1dcb47ce27e70e300076111a059
26137.71,389,28,82,0.8027,466.76,0.5,2,0,0.07197943444730077,67.19205655526991,29.919,0.7142857142857143,481.4442857142857,False,True,False,False,False,False,False,False,silver,0x2b92f44754ac42a13280b9b4e4cbbdfb0f5ef298
9402.42,2834,132,73,0.9251,98.83,0.97,0,0,0.0465772759350741,3.31772053634439,3.447,1.0,100.212,False,False,True,False,False,False,False,False,platinum,0x0bb1f13711ee418a6b5ff29a37412d7ea2368f4f
58101.38,1409,0,4,0.8607,310.54,0.8769,0,0,0.0,41.23589779985805,9.102999999999998,1.0,319.915,False,False,False,False,False,True,False,False,platinum,0xeaf9288e88ffbfad92e275cf060439274f403f7e
7074.55,1530,0,29,0.866,109.35,0.9002,0,0,0.0,4.623888888888889,8.012,1.0,109.35,False,False,False,False,False,True,False,False,platinum,0x15e282a8785c085850a887cd1c69d79f710816b0
1406.48,3346,147,81,0.6244,10000.0,0.8,2,0,0.043933054393305436,0.4203466826060968,23.268,0.8181818181818182,1758.4127272727274,False,False,False,False,False,True,False,False,gold,0xa63ab5686e82eba7a908c1027bbb650f38ff1e32
5964.95,2374,78,71,0.6792,10000.0,0.8,1,0,0.03285593934288121,2.512615838247683,19.623999999999995,0.8888888888888888,1308.6722222222222,False,False,False,False,False,True,False,True,gold,0x9b4b8bf0884787586f93cca30c7068fefa110fb8
3087.99,544,82,34,0.7889,375.97,0.5,2,0,0.15073529411764705,5.676452205882352,30.333,0.6,378.05,False,False,False,False,False,True,False,True,silver,0x0bca8a8356297e339758d638a75bac065300222f
5503.32,2813,0,86,0.5,569.66,0.8,0,0,0.0,1.9563881976537503,23.0,1.0,574.785,False,False,False,False,False,False,True,True,gold,0x9e58ca2c1018daf4a386ad2c98aab89aba1f521d
1660.43,773,91,13,0.9573,52.47,0.9071,0,0,0.11772315653298836,2.148033635187581,4.996999999999998,1.0,53.10333333333333,False,False,True,False,False,False,False,False,platinum,0xd519fb2e6df8a0d07bd39d50cb76a9f2ee7ed5ac
43242.07,3950,71,26,0.8183,1203.92,0.7,1,0,0.017974683544303798,10.947359493670886,19.451,0.6666666666666666,701.2433333333333,False,False,False,False,True,False,False,True,gold,0x6c196dd495848c5bfa7d2f1c9070cd476802876a
2996.47,1359,0,74,0.8838,186.49,0.8132,0,0,0.0,2.204908020603385,10.957999999999998,1.0,168.21499999999997,True,False,False,False,False,False,False,False,gold,0x42cb82b9d93908c095e7598cd77e7f698615a73b
8256.13,719,83,19,0.8178,266.91,0.9,0,0,0.11543810848400557,11.48279554937413,9.466000000000001,1.0,263.274,False,False,False,False,False,False,True,False,platinum,0x23bfde96b2971a27aba140b18d004617e2b731d2
24528.76,2679,109,82,0.9104,140.16,0.9434,0,0,0.04068682344158268,9.155938783128033,4.952,1.0,137.334,False,False,False,True,False,False,False,False,platinum,0xd7cf12ee908c400f230c31e175ef55139df78892
500.0,2573,233,45,0.99,98.38,0.97,0,0,0.09055577147298872,0.194325689856199,1.5000000000000013,1.0,94.5942857142857,False,False,True,False,False,False,False,False,platinum,0x33eff2308aadc9b564209a798689c13156848818
13841.05,354,0,71,0.9,235.17,0.9,0,0,0.0,39.09901129943503,6.999999999999998,1.0,239.615,False,False,False,False,False,True,False,False,platinum,0xe74be1233905fcd10bbea2f2ef3c1979c86f2e10
749.81,4116,59,82,0.942,95.66,0.85,2,0,0.014334305150631681,0.18216958211856168,11.740000000000002,0.7142857142857143,93.0,False,True,False,False,False,False,False,False,gold,0x90caa15bf7a7d09bd1245a99e9b80b888c9cabc1
976.73,2900,0,71,0.9072,141.2,0.85,0,0,0.0,0.33680344827586206,8.784,1.0,127.925,True,False,False,False,False,False,False,False,platinum,0xd3e3c711f1e875638642c918b8e87e2e4e76507d
10967.1,3335,93,59,0.8188,185.44,0.9,0,0,0.027886056971514243,3.2884857571214394,9.436,1.0,188.2025,False,False,True,False,False,False,False,False,platinum,0x4a004b6b0f7bbb0d200835919c9f551836fa2507
4967.77,2413,0,65,0.8082,280.8,0.7779,0,0,0.0,2.0587525901367596,14.637999999999998,1.0,248.82999999999998,False,True,False,False,False,False,False,False,gold,0xa34927620aafb5ba876eb8101e6469c02d37ec56
2731.81,5422,0,32,0.7778,403.93,0.6953,1,0,0.0,0.5038380671338989,20.854,0.8,408.76,False,False,False,False,True,False,False,True,gold,0x4c941b13f39e923123124887df18436cef63ff57
5201.12,2913,94,75,0.9066,232.63,0.7221,1,0,0.03226913834534844,1.7854857535187092,15.918000000000003,0.8333333333333334,216.93499999999997,False,False,False,False,False,True,False,False,gold,0xb5b62a45dbf4e6bf58d916cb50b076eeb001ea92
1239.81,4461,105,25,0.6804,479.91,0.7123,0,0,0.023537323470073975,0.2779219905850706,21.095999999999997,1.0,469.16375,True,False,False,False,False,False,False,True,gold,0xc9904582eed626e3f1003394bf0da815b64c4101
34817.29,628,40,16,0.6126,306.11,0.7012,0,0,0.06369426751592357,55.44154458598726,23.573999999999998,1.0,315.5183333333333,False,False,False,False,True,False,False,False,gold,0xd5f275e63a4d75fba8ab094e7a04ebf0e54ee91f
10886.68,4242,99,37,0.8247,292.19,0.7,2,0,0.02333804809052334,2.5664026402640263,21.259,0.6666666666666666,294.62833333333333,False,False,False,False,True,False,False,True,gold,0x5b549d042364097f179dbfa194bb21de96361888
1463.79,431,83,20,0.8424,178.89,0.7236,0,0,0.1925754060324826,3.396264501160093,15.783999999999999,1.0,180.8125,True,False,False,False,False,False,False,False,gold,0xb37e5b7d4aa08d9c1d57e1d539cf8b5104cbb4fb
75551.07,1146,0,10,0.8198,264.7,0.9,0,0,0.0,65.92589005235602,9.405999999999999,1.0,265.91333333333336,False,False,False,False,False,False,True,False,platinum,0xf83d7082d1e1f20d75fc212cad2f5fa723ddf38d
100000.0,2270,177,43,0.8732,208.45,0.97,0,0,0.07797356828193833,44.052863436123346,5.004000000000001,1.0,116.83250000000001,False,False,True,False,False,False,False,False,platinum,0xb9442ab66e514c46947e41e93780208d30b24496
3986.65,4916,112,44,0.85,429.42,0.5626,1,0,0.022782750203417412,0.8109540276647681,23.996000000000002,0.75,412.4875,False,False,False,False,True,False,False,False,gold,0x3788200c1419eaed1117c7ad83957a65ed833dce
3820.24,4189,9,43,0.8777,222.71,0.7544,1,0,0.0021484841250895203,0.911969443781332,15.493,0.75,223.8175,False,False,False,False,False,False,True,False,gold,0xe1a0e668cf2427f9381d3a67458ba6a575d00401
72065.23,1157,60,28,0.8345,295.94,0.7424,1,0,0.05185825410544512,62.286283491789106,17.269000000000002,0.6666666666666666,307.39,False,False,False,False,False,False,True,False,gold,0xc0c4063ffce96ed13875e1ac3638d445c0e2207a
10232.16,4037,73,84,0.9582,92.23,0.8848,0,0,0.01808273470398811,2.5345949962843695,5.861999999999997,1.0,97.00714285714285,False,False,False,False,True,False,False,False,platinum,0x71de2e7fc0bfee1fd341f1fc777c63cef6563384
15973.97,482,1,4,0.8232,560.98,0.5,1,0,0.002074688796680498,33.14101659751037,27.304,0.75,539.6025,False,False,True,False,False,False,False,True,silver,0x48dca532be0f8bdf771aa3b3c6e571a7667a602a
769.22,1833,0,90,0.659,359.44,0.558,0,0,0.0,0.4196508456082924,27.909999999999997,1.0,359.44,False,False,False,False,False,True,False,True,silver,0xd8a46ad449759a0e4129ca8369fbde016258c8b7
1174.92,4778,31,55,0.9388,145.56,0.85,1,0,0.00648807032231059,0.24590205106739224,9.836000000000002,0.8333333333333334,151.07666666666668,False,False,True,False,False,False,False,False,platinum,0x15773d2d60d1842889dba8541943bbc3ac70d4f3
3737.7,2971,60,31,0.8313,233.6,0.8761,0,0,0.02019522046449007,1.258061258835409,10.017,1.0,240.08,False,True,False,False,False,False,False,False,gold,0xdc60f7b821c1e366bda12ec7a4d52f0b48e052b3
500.0,3246,130,69,0.9433,126.04,0.97,0,0,0.04004929143561306,0.15403573629081946,2.9010000000000002,1.0,134.42999999999998,False,False,False,False,True,False,False,False,platinum,0xc0c79f2eea3454aa3e3250e7e8edb642f3b18087
4458.2,3751,267,87,0.8578,10000.0,0.8237,2,0,0.07118101839509464,1.188536390295921,15.318000000000001,0.8181818181818182,1187.6954545454546,False,True,False,False,False,False,False,True,gold,0xd50170ea17f4f5ee00d40e4c188bfcccee6ca5e4
33805.28,2549,0,1,0.9649,40.87,0.9,0,0,0.0,13.262173401333856,5.053,1.0,40.443333333333335,False,False,True,False,False,False,False,False,platinum,0x73998dfe222af7cd5c2f755d1460903e68ac99c4
5944.83,3810,77,25,0.6765,449.96,0.5,1,0,0.02020997375328084,1.5603228346456692,31.705,0.75,425.25,False,False,False,False,False,False,True,False,silver,0xb5dcd3cdab9b07f563b205d75d8bc1638dd3c515
20946.48,353,76,85,0.5968,478.2,0.5,1,0,0.21529745042492918,59.33847025495751,34.096000000000004,0.75,479.94,False,False,False,True,False,False,False,False,silver,0xed8ae5173fa028cf21a5ec843a0000d16d71dad0
664.01,2756,0,19,0.9083,127.84,0.9203,0,0,0.0,0.24093251088534107,5.939,1.0,131.73250000000002,False,True,False,False,False,False,False,False,platinum,0xf0917c3affc9ade126158feb561efb833fb25acf
706.87,282,80,14,0.6998,397.53,0.7757,0,0,0.28368794326241137,2.506631205673759,17.978,1.0,393.82,True,False,False,False,False,False,False,True,gold,0x8321a28778972ad30a57b1a9cd806a1b6c7a8892
4919.65,1552,0,10,0.5619,469.53,0.7116,0,0,0.0,3.1698775773195873,24.679000000000002,1.0,437.68,True,False,False,False,False,False,False,False,gold,0x6033e23a61b78748e08963de91d561a989485234
500.0,1192,29,50,0.5962,524.17,0.5,0,0,0.024328859060402684,0.41946308724832215,32.114000000000004,1.0,520.47,False,False,False,False,True,False,False,False,silver,0x7cf55d5e967ee82c578678b563d6299bc5eab573
9340.53,1583,97,25,0.8219,268.44,0.9,1,0,0.06127605811749842,5.900524320909666,11.343,0.9166666666666666,272.79583333333335,False,False,True,False,False,False,False,False,gold,0xba8dc74bcd9870495a6d47db095d2e1829bbd89f
63340.43,4717,20,83,0.8978,116.68,0.97,0,0,0.00423998304006784,13.42811744753021,4.266,1.0,116.55333333333333,False,False,False,False,True,False,False,False,platinum,0x0eb61d4a50f51004b10950203b975745705b1d4f
100000.0,3351,97,78,0.9855,43.68,0.99,0,0,0.028946583109519548,29.841838257236645,0.8349999999999991,1.0,42.52,False,False,False,False,False,True,False,False,platinum,0x36868ccf86ca5cb4fb354c2822f61c879fdf6229
5448.09,292,0,24,0.8277,557.61,0.5279,3,1,0.0,18.657842465753426,40.053,0.5,554.8533333333334,False,False,False,False,True,False,False,True,silver,0xfbdd40cbd6b2b07cf713be9e3aa0071f0eb02061
7467.8,3617,0,46,0.95,291.88,0.9,0,0,0.0,2.0646392037600223,5.5,1.0,283.08142857142855,False,False,False,True,False,False,False,False,platinum,0x5ac9f43f9acd6f795419d7dc93eaaf6a7b46f393
10364.66,1999,69,43,0.8845,279.78,0.9,0,0,0.03451725862931466,5.184922461230615,7.465000000000001,1.0,273.16333333333336,False,False,False,True,False,False,False,False,platinum,0x48d68abf2a10b37a3cf49701c8a13e7a86ed74f5
30862.18,3079,0,52,0.9535,132.41,0.85,0,0,0.0,10.02344267619357,7.3950000000000005,1.0,129.43666666666667,False,True,False,False,False,False,False,False,platinum,0x27762a322962f35efa00a7d84c5b2c9651dbff9b
784.3,2313,88,68,0.8546,179.62,0.9,0,0,0.03804582792909641,0.33908344141807173,8.361999999999998,1.0,189.4375,False,False,False,False,False,True,False,False,platinum,0x2be9c1e5b501345fb4b578038caee49d69614392
23175.7,4171,71,43,0.9674,117.23,0.97,0,0,0.017022296811316232,5.556389355070727,2.178,1.0,116.14857142857143,False,False,False,False,False,False,True,False,platinum,0x20fcec2060702e623e4ab634fe898d3914a82cb8
29769.75,2373,55,28,0.5116,339.43,0.6339,0,0,0.023177412557943533,12.54519595448799,29.295999999999996,1.0,302.7966666666667,False,False,False,False,True,False,False,False,silver,0xe705e0930ad54bffe93310b2be1ab52a4f1604f7
10656.18,1684,30,10,0.8351,320.95,0.7179,0,0,0.017814726840855107,6.3278978622327795,16.231,1.0,308.77250000000004,False,False,True,False,False,False,False,False,gold,0x66ade0ef39baff3179ac68dbad78dac7c53fab05
2538.42,1117,2,41,0.7645,338.67,0.7632,0,0,0.0017905102954341987,2.2725335720680393,16.537000000000003,1.0,353.134,False,False,False,False,True,False,False,False,gold,0x27404185f1d478bb579773ebe82ab2b81c0ecd52
31010.89,2733,0,3,0.7754,245.43,0.9,0,0,0.0,11.346831320892791,10.738,1.0,265.32,False,False,False,False,True,False,False,False,gold,0x33859877ad31087a75d89608ac5ee03d8b20d9d7
31430.69,1682,24,62,0.9613,140.38,0.8757,0,0,0.014268727705112961,18.686498216409035,6.132999999999997,1.0,131.982,False,False,True,False,False,False,False,False,platinum,0x2b2702b2338b115bcd043e8d147ad39106e70eb6
8290.94,4457,114,57,0.882,1969.95,0.85,0,0,0.02557774287637424,1.8602064168723358,9.540000000000001,1.0,594.29,False,False,True,False,False,False,False,False,platinum,0xbe884b1212454432612c8e27c01b41235cbad91c
3965.83,2078,0,64,0.7224,499.89,0.6508,1,0,0.0,1.9084841193455244,24.296,0.8,484.854,False,False,False,False,True,False,False,False,gold,0x2e74458c0c439626819314017bceeb66b66e60bb
1484.07,3101,81,82,0.9344,312.97,0.7193,0,0,0.026120606256046435,0.47857787810383745,13.195999999999998,1.0,309.645,False,False,True,False,False,False,False,False,gold,0x2aeecdd7ee76f01a3542ba9699e09eee1f587fa6
644.66,3736,13,22,0.6443,314.94,0.5,1,0,0.0034796573875802996,0.17255353319057815,32.671,0.8,296.93,False,False,True,False,False,False,False,True,silver,0x43b64b859ba332264d82b0b759a9bc786ad8541b
11583.6,4244,0,23,0.6443,576.71,0.8,0,0,0.0,2.7294062205466543,18.671,1.0,505.65,False,False,False,False,False,True,False,True,gold,0xd0c7d9fc590eba8a8e645f46da1f11087a1027ee
5970.54,4879,93,55,0.8105,220.04,0.9,0,0,0.019061283049805287,1.223722074195532,9.684999999999999,1.0,222.555,False,False,False,True,False,False,False,False,platinum,0x16220e6c718c4fa499019b4126d9433ec3566ab0
2928.75,300,0,67,0.8287,594.01,0.5,2,0,0.0,9.7625,29.139,0.3333333333333333,592.7033333333334,False,False,True,False,False,False,False,True,silver,0x152e6f877fc3ec18c52ba84f15a79af2b35b9761
13046.14,2400,0,57,0.7992,469.7,0.5096,0,0,0.0,5.435891666666667,25.64,1.0,471.93,False,False,False,False,True,False,False,True,silver,0xd385d9b20504309a89785b27458dac3f79bcdec6
7314.75,4582,57,19,0.7846,227.1,0.9,1,0,0.012439982540375382,1.5964098646879092,12.462,0.8333333333333334,240.14166666666665,False,False,False,False,True,False,False,False,gold,0xb2f58e41e8db38e8d47aa7d6afcc1834cdc1b493
1080.97,4400,60,49,0.6028,6323.45,0.8,0,0,0.013636363636363636,0.245675,19.915999999999997,1.0,1311.768,False,False,True,False,False,False,False,False,gold,0xcf76392edafb10fd5e4a60b6bf0f931a9fd6c4fa
5257.6,246,52,24,0.9976,913.64,0.99,0,0,0.21138211382113822,21.372357723577238,0.4719999999999991,1.0,280.43833333333333,True,False,False,False,False,False,False,False,platinum,0x9e214013043634052bb04d5d1e8d33edf165ab80
100000.0,3457,0,47,0.6117,341.39,0.7828,0,0,0.0,28.92681515765114,20.336999999999996,1.0,311.04,False,True,False,False,False,False,False,False,gold,0x061944e361cce5b2fc6b906d16cac3a403050358
6983.27,4743,38,60,0.9248,211.13,0.7,1,0,0.00801180687328695,1.4723318574741726,16.256000000000004,0.6666666666666666,223.42666666666665,True,False,False,False,False,False,False,False,gold,0x67bd7629db9bddc3eb7c64f29f49cb09bf9286a6
2768.33,2154,0,57,0.9059,1217.05,0.8315,0,0,0.0,1.2852042711234912,9.562999999999999,1.0,790.675,False,True,False,False,False,False,False,True,platinum,0x90fe6c7c7d503dd5621b43c4f3fc714ef36581a8
1272.34,3262,0,56,0.837,182.3,0.7378,0,0,0.0,0.39004904966278353,15.378,1.0,189.814,False,False,False,False,False,True,False,False,gold,0xfdf6cb538926357f989a9b376a141571f8220ebc
4743.37,307,185,19,0.5974,579.03,0.5101,2,0,0.6026058631921825,15.45071661237785,35.674,0.7777777777777778,568.9733333333334,False,False,False,False,True,False,False,True,silver,0xefada7e85bcb04191382793c7f20506c8fffb523
14139.07,2046,0,68,0.8874,183.35,0.7,0,0,0.0,6.910591397849462,15.378000000000004,1.0,192.10000000000002,False,False,False,False,True,False,False,False,gold,0x1e11ab2138ba01aca25b06f13c8b612a5977c872
6844.73,2102,0,5,0.8624,204.77,0.8503,0,0,0.0,3.2562940057088485,10.116,1.0,221.47,True,False,False,False,False,False,False,True,gold,0x4084ae07fb5046a7a6876f47b40472aaa324b91e
1672.79,2096,0,89,0.9012,194.16,0.9,1,0,0.0,0.7980868320610687,8.963999999999999,0.8333333333333334,203.38166666666666,False,False,True,False,False,False,False,False,platinum,0x60746f77abc965a6422fb7f077d4cfa6afc13d7e
23801.85,2984,0,50,0.7676,421.69,0.6213,2,0,0.0,7.97649128686327,26.120000000000005,0.6,411.53999999999996,True,False,False,False,False,False,False,False,silver,0x0b4983f3d68c9dbe7fb50aff8d25882c7977c72d
23368.52,1188,27,5,0.99,102.79,0.8733,0,0,0.022727272727272728,19.67047138047138,5.368000000000002,1.0,99.104,False,False,False,False,False,False,True,False,platinum,0x7a9b25fd0b7a75331c97fac5b2aca801cd4f3436
3161.1,2774,0,31,0.815,273.48,0.7,2,0,0.0,1.1395457822638788,21.550000000000004,0.6,275.22200000000004,True,False,False,False,False,False,False,True,gold,0xb29fd2ae6e130940618b2d24efcbdba8a980f993
56085.85,3209,87,30,0.95,309.23,0.7877,0,0,0.027111249610470553,17.477672172016202,9.992000000000003,1.0,293.13666666666666,False,True,False,False,False,False,False,False,platinum,0x70369ce3d8d10465f42010c22a648def9c7206ff
2018.08,3198,13,43,0.8509,205.35,0.7,0,0,0.0040650406504065045,0.6310444027517198,16.473000000000003,1.0,216.99666666666667,False,False,True,False,False,False,False,False,gold,0xe1a8aa0ba47fb9751bdb6c5a5b62edcba58fc3ec
6205.61,4174,0,11,0.6415,4719.42,0.7681,1,0,0.0,1.486729755630091,22.031,0.75,1508.915,False,True,False,False,False,False,False,True,gold,0xe85919e81d8817308966dcb5d354687e46f51435
12120.89,1388,0,45,0.899,284.62,0.7134,0,0,0.0,8.732629682997118,14.493999999999998,1.0,284.62,False,False,False,False,True,False,False,False,gold,0x16c184e9094d953b1139f0ad5ac80a1613d24e81
2911.76,1746,0,80,0.7899,184.63,0.7273,2,0,0.0,1.6676746849942727,21.211,0.6,186.01,False,False,False,False,True,False,False,True,gold,0x77c9a9c03193f4de23511c5e9e5a067d56aedd0b
3597.21,2583,85,88,0.9182,179.29,0.7,0,0,0.03290747193186218,1.3926480836236934,14.454,1.0,179.73428571428573,False,True,False,False,False,False,False,False,gold,0xa8088dafc66f9dd43cb3051244c378d245638606
4230.78,4646,21,62,0.8672,144.47,0.8524,0,0,0.004520017219113216,0.9106284976323719,9.887999999999998,1.0,136.62,True,False,False,False,False,False,False,False,platinum,0x8342d3b9b59b83809661520061201a46f9023074
25877.03,1916,138,40,0.8623,94.54,0.97,0,0,0.0720250521920668,13.505756784968684,5.331000000000002,1.0,95.336,False,False,False,False,True,False,False,False,platinum,0x47109f248099a2e0694a747cc8ede822c9a47cae
500.0,258,53,3,0.9529,124.53,0.9383,1,0,0.2054263565891473,1.937984496124031,5.881,0.8333333333333334,126.58,False,False,False,False,False,True,False,False,platinum,0xaf12839f6395086a7820a9a06b3a7f9290576650
2450.75,4128,0,85,0.8171,213.91,0.8428,1,0,0.0,0.5936894379844961,13.774999999999999,0.8333333333333334,210.85500000000002,False,False,False,False,False,True,False,False,gold,0x0835d119d177ba50bb8b9711fb306775ba92cd1a
3660.95,1980,0,3,0.8618,309.11,0.882,0,0,0.0,1.8489646464646463,8.866,1.0,283.666,False,False,False,False,True,False,False,False,platinum,0x0ec0b57702d12e14c062af965f02ed7a997d9fc7
20722.45,284,0,8,0.95,268.1,0.7,1,0,0.0,72.96637323943662,15.500000000000004,0.6666666666666666,263.8933333333334,False,False,True,False,False,False,False,True,gold,0x7381fbf4833b9076c0f9fbb16d437362d4f64ab1
575.67,3991,66,64,0.8936,253.28,0.9,0,0,0.016537208719619143,0.14424204460035078,7.192,1.0,268.6,False,False,False,False,True,False,False,False,platinum,0xa3512bd4e1a034768761c2c85d6a993ce8a7dd0e
10523.55,2435,56,26,0.8935,298.62,0.7,0,0,0.02299794661190965,4.321786447638603,15.195000000000004,1.0,281.42,False,False,True,False,False,False,False,False,gold,0x1d84cf5e0d1013fa05e234dbcdc0a3ccaecc060c
3615.77,1308,0,60,0.8554,190.11,0.7131,1,0,0.0,2.7643501529051986,17.814,0.75,200.58499999999998,False,True,False,False,False,False,False,False,gold,0x7f30817229ea41bc035d1873e9587a74f1e4563f
2067.33,4624,0,27,0.7241,364.87,0.6589,2,0,0.0,0.44708693771626296,25.921,0.6,382.882,False,False,True,False,False,False,False,False,silver,0x3a3f0e30a670219f2171ede7893fdb3436b2d2ee
100000.0,286,3,90,0.9959,246.1,0.9,0,0,0.01048951048951049,349.65034965034965,4.122999999999999,1.0,176.92499999999998,False,False,True,False,False,False,False,False,platinum,0x6c3aa8b292754418bc337d4f88c9394ad8f166c0
647.28,1265,27,41,0.8696,310.05,0.9,0,0,0.021343873517786563,0.5116837944664031,7.911999999999998,1.0,298.65,True,False,False,False,False,False,False,False,platinum,0x459d6c6e6a90b669fa29355500d8983436213e63
22428.03,2271,0,4,0.8606,190.59,0.9,0,0,0.0,9.875838837516513,8.181999999999999,1.0,190.09,False,False,True,False,False,False,False,False,platinum,0xaea3093d40e357492aa41e1752d5c960a917f13e
1346.3,977,82,34,0.9638,249.24,0.9,0,0,0.08393039918116683,1.3779938587512794,5.085999999999999,1.0,113.59200000000001,False,False,False,False,True,False,False,False,platinum,0x49aa65d18784bfa35375ed24f36d7f2a09dd360e
