event_id,provider_id,event_type,timestamp,success,latency_ms,data_size_gb
evt_4_18395,0x5132ef339213661779335848b96e27195f5ffaaa,deal_completed,2025-11-20T03:17:13.670491,True,54.27,43
evt_4_97213,0xcf36f6631e12520494cd62e11b3e525d5bb89bc8,heartbeat,2025-11-20T20:37:13.670491,True,458.87,0
evt_4_98015,0xddc5fd4eb9b39ec932ceb733627b4ef73791d46d,post_challenge,2025-11-20T00:41:13.670491,False,39.77,0
evt_4_73201,0x98b2fc0626064545ccbf0d0fb66a8b3b503022fd,deal_completed,2025-11-20T01:05:13.670491,True,143.47,14
evt_4_20167,0x28974b42a93769915996a259a6a4a0d9c42dbe81,heartbeat,2025-11-20T06:35:13.670491,True,182.35,0
evt_4_60046,0x66e737f4948b485fbe1db84008f30d0692d14d5b,heartbeat,2025-11-20T02:28:13.670491,True,243.02,0
evt_4_49794,0x32b674d171bf3f2898607bd206466affb9e3acaf,post_challenge,2025-11-20T14:26:13.670491,True,340.2,0
evt_4_65256,0x3efb7c0c835233c5d3c724e99068f7fd4c1d058b,deal_created,2025-11-20T15:01:13.670491,True,156.93,13
evt_4_54188,0x0dbf21392390739b24fb20b9701c39db8a8af47c,post_challenge,2025-11-20T07:54:13.670491,True,332.83,0
evt_4_14892,0x3f409681c7e001e97d299d71e737320e8a2e8366,post_challenge,2025-11-20T22:07:13.670491,True,276.72,0
evt_4_98890,0x6de6dfc6303451f98515a34e17ca5a250d198b76,deal_completed,2025-11-20T08:40:13.670491,True,268.51,13
evt_4_59603,0xc3063db6d726953e01672138a8788baa64a346cf,post_challenge,2025-11-20T11:44:13.670491,False,252.77,0
evt_4_46235,0xd7a6c168b7a3e833db93f04b4661116708b3b287,post_challenge,2025-11-20T18:17:13.670491,True,45.47,0
evt_4_54579,0xa89a6b18e4f3ca1e29a4c3cdceb49a89ac4b4f81,post_challenge,2025-11-20T15:36:13.670491,True,198.8,0
evt_4_85217,0x3b47fe900d5267e1024aa3fb64baf0cfa5013ebb,heartbeat,2025-11-20T21:15:13.670491,True,332.64,0
evt_4_15099,0x84b66ccafe6a248bd77b23d7f46e539567f0bb6a,deal_completed,2025-11-20T06:18:13.670491,True,406.42,24
evt_4_32846,0x7755f21544e62b2e5ebb9cc515528e6fa87c6f93,heartbeat,2025-11-20T20:30:13.670491,True,352.01,0
evt_4_92077,0xb75453c4e0b0c1aabd44170262187b33106d2541,deal_created,2025-11-20T04:36:13.670491,True,290.36,17
evt_4_38600,0xa976fe4959cca0586e3d020bfd6b66e5a0ca8bfe,heartbeat,2025-11-20T22:15:13.670491,True,93.78,0
evt_4_70596,0x5a79310759558b6082fe3ada724a34fe99386afc,post_challenge,2025-11-20T00:35:13.670491,True,250.04,0
evt_4_63318,0x6f8df361fd2c0b7d77de75edf4a2fa20ec106a92,post_challenge,2025-11-20T03:53:13.670491,False,250.56,0
evt_4_97512,0x120d721bb5353eb593068827b3852b8c2ec98d6c,deal_completed,2025-11-20T00:02:13.670491,True,151.29,7
evt_4_84935,0x80a95633d22402cb5986ec191dee4b74101d68e3,heartbeat,2025-11-20T12:03:13.670491,True,294.96,0
evt_4_55826,0x394fc78a98d702792c7e1d950306de806ab24143,deal_created,2025-11-20T09:34:13.670491,True,59.54,33
evt_4_35186,0x06854fdc67b18990199348554431ab9f60247c1e,post_challenge,2025-11-20T20:46:13.670491,False,52.82,0
evt_4_40984,0x925ae5fdf93603f45289b3a0f694170cdcb81d72,deal_created,2025-11-20T06:39:13.670491,True,137.38,68
evt_4_60198,0xa84c939674b81fe638a51a6c0468db6b229d4acf,post_challenge,2025-11-20T21:14:13.670491,True,117.08,0
evt_4_62866,0x247497575ee6b99fea38ede75e8f77c4234f379d,post_challenge,2025-11-20T04:42:13.670491,True,126.76,0
evt_4_20848,0x2900c6b1115a55ccea0791ab010eebaf33853319,post_challenge,2025-11-20T17:29:13.670491,True,272.83,0
evt_4_56237,0x1ce77a576e73e46ac3ad92f6de7d0d6042d04db6,heartbeat,2025-11-20T14:24:13.670491,True,110.52,0
evt_4_91149,0xfce6f23a053abfa01b637afa7d33196417bd5737,heartbeat,2025-11-20T17:18:13.670491,True,321.04,0
evt_4_47481,0x94831acaac7688975896d59d40870d8ae8cbccff,deal_created,2025-11-20T21:44:13.670491,True,285.73,79
evt_4_66935,0xebb461954da7eab7218cd516e32621569b8c88cb,post_challenge,2025-11-20T18:09:13.670491,True,41.74,0
evt_4_48959,0x2197d6727f9be0fb71a74daaee1c45a55f12b680,post_challenge,2025-11-20T02:40:13.670491,True,558.17,0
evt_4_57393,0x3386df5433a910a4fc11634d5343c4145d37c885,post_challenge,2025-11-20T17:52:13.670491,True,135.5,0
evt_4_98173,0x479673f74bcbe120048047820d7f165abee37396,post_challenge,2025-11-20T23:16:13.670491,True,495.97,0
evt_4_16111,0x0281cb1d2fbe5d01c6f42904738bf2b09c06805a,heartbeat,2025-11-20T16:15:13.670491,True,117.56,0
evt_4_99281,0x60c50396f6baaa239a665ea8653d8350afd51e40,deal_created,2025-11-20T10:46:13.670491,True,279.96,44
evt_4_78527,0x095ca4acac269ab872577348fdcc1b38123dd090,deal_completed,2025-11-20T19:58:13.670491,True,401.58,20
evt_4_95458,0x6390e117579c981708b70d0658d285f4e9736e9a,deal_created,2025-11-20T18:49:13.670491,True,281.08,26
evt_4_50610,0xa09ad74c48cd98921caf3f1e9b009c95ed07f73a,deal_created,2025-11-20T22:13:13.670491,True,502.65,35
evt_4_90361,0xd56504194e92c1afc1ad02be12d1ed84a836c860,heartbeat,2025-11-20T03:58:13.670491,True,359.97,0
evt_4_62556,0x13292127b07eacb718c082dd050d6f27b5139a43,deal_created,2025-11-20T00:41:13.670491,True,55.29,5
evt_4_68210,0x8ab7d48b15b9d0a455950d1215ea2fa8311b84e4,post_challenge,2025-11-20T19:28:13.670491,False,429.18,0
evt_4_41295,0xa12359ae164f2b1a0b934e926ce1f865cc1d84f8,post_challenge,2025-11-20T02:18:13.670491,True,86.06,0
evt_4_27394,0x71ba571d7bb6e071981fd88d3d4adf2f3d1be533,deal_completed,2025-11-20T04:49:13.670491,True,254.15,13
evt_4_34406,0x053839a7aa6b8cdd1b8fab0ac0ee67d6e1de2c4c,heartbeat,2025-11-20T23:23:13.670491,True,232.47,0
evt_4_10354,0x263468830710413f793a48e7167856b18a33f3d3,heartbeat,2025-11-20T23:09:13.670491,True,316.7,0
evt_4_88948,0xbae621be19ba79f3d0d26a2bdae504809d2a2287,heartbeat,2025-11-20T07:48:13.670491,True,110.72,0
evt_4_39724,0xe705e0930ad54bffe93310b2be1ab52a4f1604f7,heartbeat,2025-11-20T20:07:13.670491,True,301.36,0
evt_4_29922,0x018ad2e9cd9e627c1a870274c1ab83dafdec656d,post_challenge,2025-11-20T17:25:13.670491,True,154.97,0
evt_4_94040,0x5ddbeff24c667d6537781d99e9ff35c21c46e6b9,deal_created,2025-11-20T23:54:13.670491,True,108.1,56
evt_4_51230,0x21ca92b04e9e425aa3c922fc31b365433d86f862,post_challenge,2025-11-20T22:23:13.670491,False,397.17,0
evt_4_38752,0x6f0426d76276665c4a9013ac691656ac8b766ee7,deal_created,2025-11-20T01:12:13.670491,True,41.58,31
evt_4_19881,0x2dd4fadec9bfa1213d49ce955ec19b34819a9d83,heartbeat,2025-11-20T16:33:13.670491,True,128.09,0
evt_4_88301,0x8ab9b511cb06e4c74f015880f92ebb9d884ab994,post_challenge,2025-11-20T08:58:13.670491,True,434.09,0
evt_4_26345,0xb53954347a46fb7a4b63f9c35a8bc4169514289e,heartbeat,2025-11-20T12:09:13.670491,True,264.05,0
evt_4_97057,0x401852c769ad0f2a67dfa1bd70e19c67233cd11b,heartbeat,2025-11-20T10:03:13.670491,True,185.31,0
evt_4_75708,0xd12c1430a617b785503ed69a43ee12cebae5eb30,heartbeat,2025-11-20T15:17:13.670491,True,213.19,0
evt_4_84167,0xd1d52bfb794e400237fb6c9a8f1bcc4794782860,post_challenge,2025-11-20T10:37:13.670491,True,143.42,0
evt_4_19923,0x08105d87d2d2d0ffb87fcb20aafb563b33243c0f,post_challenge,2025-11-20T00:30:13.670491,False,336.92,0
evt_4_39315,0x61afe950fc753ad6f2a59a21a91c0534509f8d9e,deal_completed,2025-11-20T23:27:13.670491,True,283.31,50
evt_4_32292,0x23dd1c33702a87b79b2b3851fc8b298549d6e901,heartbeat,2025-11-20T10:40:13.670491,True,234.44,0
evt_4_63334,0xcddb303ffc118c4cc7b340706fdb518b1d8a8573,heartbeat,2025-11-20T12:29:13.670491,True,466.37,0
evt_4_49545,0x81a57140ccab28d426af75850165a13c2bf536f2,post_challenge,2025-11-20T02:13:13.670491,True,222.76,0
evt_4_73026,0x77a9459281c6bc8de26f95cfa7cea56a2787beca,deal_completed,2025-11-20T17:41:13.670491,True,220.55,40
evt_4_98815,0x5ddb801be2b190c0462ca822b81f1560f0e26eac,deal_completed,2025-11-20T02:33:13.670491,True,106.96,21
evt_4_16322,0x5c2a6b49165a6b54291747bca3908f77160c05e5,post_challenge,2025-11-20T03:38:13.670491,True,176.84,0
evt_4_39476,0x60950df7d7cfd855cf68bab377e3475552b337ca,deal_completed,2025-11-20T00:20:13.670491,True,183.96,37
evt_4_42519,0x7b026e0cdff5d7fb78fcf4c601a6705f43055e33,post_challenge,2025-11-20T01:05:13.670491,True,246.27,0
evt_4_83218,0xc19446934ad8feb864460db1cf1004d6cbd5d59e,heartbeat,2025-11-20T17:49:13.670491,True,391.09,0
evt_4_86898,0x3cbbab3dd36e759e4f24f6bf394a8b1302ae97a5,deal_created,2025-11-20T21:46:13.670491,True,92.84,40
evt_4_93702,0x8605d0173579e63bf8d747b9316411e2e22c394a,post_challenge,2025-11-20T20:44:13.670491,True,170.6,0
evt_4_96063,0xc37e3d203e695b3ab3f554f9bd7510f11ba0bfcf,deal_created,2025-11-20T04:43:13.670491,True,100.55,79
evt_4_71948,0xef524489dc2dbdd9ae828dceb43aa9710b1abe84,deal_completed,2025-11-20T20:24:13.670491,True,490.25,12
evt_4_48353,0x96357192b7a2be50603bb31a88204589c696c107,deal_created,2025-11-20T02:40:13.670491,True,101.68,57
evt_4_20555,0xead238c83e1980ad10769732e95220d2be02c5bb,post_challenge,2025-11-20T15:49:13.670491,True,203.15,0
evt_4_91522,0x8ab9b511cb06e4c74f015880f92ebb9d884ab994,deal_created,2025-11-20T01:53:13.670491,True,504.65,69
evt_4_31651,0x5de76db11bd37fc31c3fef2f208869ed11a9c990,post_challenge,2025-11-20T22:20:13.670491,True,37.1,0
evt_4_26882,0x265367e982455e9f25df5e11b1b70ea5a02f2880,post_challenge,2025-11-20T20:19:13.670491,True,194.01,0
evt_4_41985,0x9b6e0b7dc7b675070dde169aa9a3d9b585003935,post_challenge,2025-11-20T03:27:13.670491,False,591.75,0
evt_4_22395,0xac03ca71aef75a30c10cbcb01f7f0a569debc205,heartbeat,2025-11-20T08:26:13.670491,True,39.23,0
evt_4_53399,0x87572422e25cf2540c965ffc780827d6d02c325e,deal_created,2025-11-20T05:00:13.670491,True,125.88,95
evt_4_55858,0xf89c6270fae727af782e9fe6b135cc1f11703feb,post_challenge,2025-11-20T07:28:13.670491,True,554.35,0
evt_4_29014,0x0271aca5febc9c702a18e8b8532df995b1cc0ee1,heartbeat,2025-11-20T21:01:13.670491,True,264.2,0
evt_4_70191,0x182da3afcf04bbdcf48c5feebd5eb02963032740,deal_completed,2025-11-20T16:39:13.670491,True,98.74,10
evt_4_52888,0xfcce6d85c7c7f0422eb44775a478618149564ee1,post_challenge,2025-11-20T17:29:13.670491,True,128.04,0
evt_4_67988,0xbfd9105ee088ee26a1809bb78a46e07bf9074cfc,post_challenge,2025-11-20T19:15:13.670491,True,141.68,0
evt_4_84763,0x0104f5fb6a722faaa8c666c078fca7d456341360,post_challenge,2025-11-20T00:53:13.670491,True,51.08,0
evt_4_36608,0x10df263e0927f777e435ae768475796601518077,heartbeat,2025-11-20T15:16:13.670491,True,242.53,0
evt_4_70739,0xbae621be19ba79f3d0d26a2bdae504809d2a2287,deal_created,2025-11-20T15:16:13.670491,True,95.25,72
evt_4_58354,0xeafbfd05ee88b37104633c448df96a764e8651a2,post_challenge,2025-11-20T21:22:13.670491,True,356.55,0
evt_4_71518,0xa730349b74f7ccc485dbed04197bf0d5a6949654,heartbeat,2025-11-20T12:56:13.670491,True,562.84,0
evt_4_22203,0x0aa8b97e50249ef209055b3f45c778c6ee9671f9,post_challenge,2025-11-20T19:23:13.670491,False,169.87,0
evt_4_24027,0x82771b687956acf92546bff4314200fb4e10e63a,post_challenge,2025-11-20T22:53:13.670491,False,269.79,0
evt_4_96626,0xecb038ab7e7136eb78d2e1067ab2b5743f2f5d89,deal_created,2025-11-20T13:44:13.670491,True,218.25,76
evt_4_58694,0xc54797ac057482f1248d7ac50a6be8b99c19e78f,heartbeat,2025-11-20T02:26:13.670491,True,109.4,0
evt_4_61331,0xd10ec62d765ddbc9dd8cf85c608d212bbef11f4c,post_challenge,2025-11-20T12:53:13.670491,False,363.73,0
evt_4_60537,0xa0d6aa09db0e282927d79e140b189d09381a8df4,heartbeat,2025-11-20T10:12:13.670491,True,125.96,0
evt_4_13224,0xa1e8e4d7c0da3404bb003a3c546674acf295ddb5,post_challenge,2025-11-20T21:02:13.670491,True,157.48,0
evt_4_21260,0x53ca15a45afc84acafce39cd0a69a4f7d0affab2,deal_created,2025-11-20T20:47:13.670491,True,60.82,73
evt_4_55382,0xc246c1cf9f7d0f375aa514a5e51719452fc5e44f,post_challenge,2025-11-20T17:35:13.670491,True,141.36,0
evt_4_92759,0x3088363a2f3c9c7db9f67a1134507c322c9c9fa1,post_challenge,2025-11-20T12:36:13.670491,True,288.13,0
evt_4_44300,0xe3999cf7c407cd37c1f4b17c8e30ca665b7b7b43,post_challenge,2025-11-20T20:57:13.670491,True,53.23,0
evt_4_27693,0x156f358358a1717b1804efe2e5e640771e0c34bf,heartbeat,2025-11-20T17:08:13.670491,True,82.09,0
evt_4_69506,0x3e19052aaee771c36733d24191ecc7409374501d,deal_created,2025-11-20T22:17:13.670491,True,116.41,1
evt_4_19448,0xaf6bef8e78bedcab9df8a7c712635e7ef10fc5c1,post_challenge,2025-11-20T09:12:13.670491,True,120.21,0
evt_4_47995,0x6170f119102ac02fea04318dbbd8b711f8b2dd3b,post_challenge,2025-11-20T15:57:13.670491,False,238.68,0
evt_4_95799,0xd840b283e2c7d297f9c9e79ef57649e7000c037e,heartbeat,2025-11-20T03:50:13.670491,True,316.27,0
evt_4_16398,0x71307a32fa8c1d713fa6cd4a2637d97cf3dbf52d,post_challenge,2025-11-20T17:37:13.670491,True,62.77,0
evt_4_95151,0x2197d6727f9be0fb71a74daaee1c45a55f12b680,post_challenge,2025-11-20T15:59:13.670491,True,515.81,0
evt_4_32050,0xa4c652d90f806e74bb563e4b43f1549bd7019154,post_challenge,2025-11-20T22:24:13.670491,True,132.38,0
evt_4_21410,0xfd3f0bca31c127c00c1ab2362a75b847edf55bbf,post_challenge,2025-11-20T11:19:13.670491,True,180.11,0
evt_4_29854,0x6d058e28546d7ae2c61fac2605aa1bb2a3c33d8e,heartbeat,2025-11-20T18:57:13.670491,True,298.62,0
evt_4_27253,0x43fa12d1b5a5db84292df595961dde2f1211f3f7,heartbeat,2025-11-20T12:28:13.670491,True,41.88,0
evt_4_70326,0xb94cb8e87d2dc0939f34c564d660a4689a8353f5,deal_created,2025-11-20T23:25:13.670491,True,336.33,47
evt_4_34193,0xceda8636a2f1c48dada4adefac4495858898df71,post_challenge,2025-11-20T04:47:13.670491,True,260.73,0
evt_4_15574,0xeafbfd05ee88b37104633c448df96a764e8651a2,heartbeat,2025-11-20T02:30:13.670491,True,351.42,0
evt_4_50983,0xfff3a4f8741781701e2200c3a0f92386f367d25a,post_challenge,2025-11-20T23:09:13.670491,False,351.52,0
evt_4_61321,0x0f0023ce9e1ffe4269b99db563e9d8ba3b535a70,deal_created,2025-11-20T09:26:13.670491,True,555.58,4
evt_4_95851,0x2761e3f65fce922a5cb7d1504e02692386661e99,heartbeat,2025-11-20T01:26:13.670491,True,106.08,0
evt_4_95128,0x55883dd22269abe29feffbfecbc528bf6f13f9cb,deal_created,2025-11-20T23:18:13.670491,True,273.66,3
evt_4_77287,0xd7cde2b936e0c214d67e031be5ba52a4d7fd4e71,post_challenge,2025-11-20T14:43:13.670491,True,339.54,0
evt_4_38406,0xc799a35ac82c737068da6f4915ce195fb7ff4879,post_challenge,2025-11-20T22:47:13.670491,True,278.33,0
evt_4_12632,0x7f3da30bdb3b5cad06bcbcb89f58d8f7aa4904d0,deal_created,2025-11-20T20:02:13.670491,True,47.47,79
evt_4_47189,0xd28baaebb3ada8eac6d8be54d1fe3d48a87e360a,deal_created,2025-11-20T04:43:13.670491,True,155.78,30
evt_4_70075,0x00449bd002b84cd56d29aa5a831c4ab5f37881f8,heartbeat,2025-11-20T13:36:13.670491,True,185.71,0
evt_4_15168,0x79129fb3d153159aed729d0c0d55a81128522de9,deal_created,2025-11-20T22:19:13.670491,True,148.95,85
evt_4_54767,0xf9d41f0c5a2d4715a2caf484ed980100203f4851,deal_completed,2025-11-20T02:34:13.670491,True,182.25,12
evt_4_22995,0xcfa20f37805d45bf391cfebbb5f6802572c0a54a,heartbeat,2025-11-20T18:39:13.670491,True,218.86,0
evt_4_51579,0x4c7939bc71bb258784dcf984547738bcb1281684,post_challenge,2025-11-20T06:20:13.670491,True,356.03,0
evt_4_27834,0xa41b163a1a59acca0116a8648c49bdf3817d44e8,deal_completed,2025-11-20T00:57:13.670491,True,121.02,10
evt_4_33154,0x5f368b4138351063141fd45b64d07aa8140b627d,deal_created,2025-11-20T08:28:13.670491,True,235.96,77
evt_4_35296,0xb57386d7ffa1f86d49b32013634033b58fd410b6,heartbeat,2025-11-20T06:21:13.670491,True,222.01,0
evt_4_16568,0xb20a127627ec9199072b5364a17adc37d9c792b7,post_challenge,2025-11-20T09:04:13.670491,True,243.13,0
evt_4_61281,0x471d772de326d9d71b9a05a5ef953408e6f54ef7,post_challenge,2025-11-20T04:17:13.670491,True,403.15,0
evt_4_56655,0x7d71d7adbf982e7ed272d728f242d92d10bfb6f4,deal_completed,2025-11-20T01:41:13.670491,True,241.86,33
evt_4_81209,0x9074e99b4f10bb2f4456b2e31c28a2f0b0f92849,post_challenge,2025-11-20T18:52:13.670491,True,375.87,0
evt_4_41743,0xd012d8b558f1f02b247e2cd9306a18897f8f51bb,post_challenge,2025-11-20T23:53:13.670491,True,124.07,0
evt_4_73703,0x9cb5222d38e6b308c94cb99c8847db030dc5a645,deal_completed,2025-11-20T22:49:13.670491,True,38.98,25
evt_4_12430,0x624ffaca1343c4aff60765865db60ed790937143,heartbeat,2025-11-20T14:16:13.670491,True,156.97,0
evt_4_82490,0xfce6f23a053abfa01b637afa7d33196417bd5737,heartbeat,2025-11-20T02:23:13.670491,True,377.62,0
evt_4_80465,0xd76567580a5d6153d58d8a632ff1f75cd0b5cfda,heartbeat,2025-11-20T21:55:13.670491,True,222.23,0
evt_4_64225,0x6d42dcf7787a2f38e9ccc52f9268f99dc73b20aa,deal_created,2025-11-20T11:53:13.670491,True,136.42,80
evt_4_60102,0xe58320acdb26d6733341c51c097cc5e5196884b0,deal_created,2025-11-20T18:00:13.670491,True,117.72,97
evt_4_99725,0x14a50a8c5c5016d2d1b1ef4ae59d9f0162e2e2a9,deal_created,2025-11-20T14:00:13.670491,True,262.0,11
evt_4_96685,0xd5f275e63a4d75fba8ab094e7a04ebf0e54ee91f,heartbeat,2025-11-20T08:15:13.670491,True,312.4,0
evt_4_62375,0x50280c9baecbaea189dcd22bec574e34914dba8b,deal_created,2025-11-20T05:59:13.670491,True,528.73,9
evt_4_62231,0x0cacb6585dbb6d1393afc0145f0adc60fd7a9085,post_challenge,2025-11-20T02:06:13.670491,True,226.12,0
evt_4_57030,0xc40e779de4622faee43d2285db13058b03abf182,heartbeat,2025-11-20T21:37:13.670491,True,295.04,0
evt_4_39862,0x9f84bc17420df67bf94ed641bd48e48346ab9522,heartbeat,2025-11-20T04:01:13.670491,True,53.32,0
evt_4_28124,0x3920c6b96a866f0438d0b997c115e692816ef199,post_challenge,2025-11-20T15:21:13.670491,True,190.86,0
evt_4_18877,0x10798ff94c06ce46074c0dff5af7f6a5d1e67d6d,heartbeat,2025-11-20T13:15:13.670491,True,226.07,0
evt_4_99667,0xb5c9b373f077d009a32fcba6d3317f8109fe56b1,post_challenge,2025-11-20T15:07:13.670491,True,315.17,0
evt_4_18546,0xbf13921ec44a56064a8aeaf625fcfbfc9f9b832f,post_challenge,2025-11-20T06:47:13.670491,True,106.19,0
evt_4_91900,0x896c509aa1e52b77a81375437fea49a1ac1b84a4,post_challenge,2025-11-20T13:55:13.670491,False,490.65,0
evt_4_97925,0x39b2f399ca7af9b0881e7ce96a8bea116fc16e7d,post_challenge,2025-11-20T23:14:13.670491,True,216.83,0
evt_4_64616,0x53e7e53605a28e1072047c3d68f345a38db67148,post_challenge,2025-11-20T12:16:13.670491,True,202.37,0
evt_4_87678,0x8bcb0b53b71012b70816b84b908411a1d4d149b7,post_challenge,2025-11-20T00:19:13.670491,True,293.39,0
evt_4_55048,0xa1bd956ebcaeab9207494bbe29e784c10297a129,deal_created,2025-11-20T06:20:13.670491,True,207.76,40
evt_4_43055,0x04b87c81adf96544bd42306d6035f4cafa00e6c2,deal_created,2025-11-20T22:37:13.670491,True,223.86,41
evt_4_68489,0x5f0f394912c8a76006ca02e2903238a6df786d69,deal_created,2025-11-20T12:48:13.670491,True,225.77,62
evt_4_52590,0x343f441ba9833a410259e52b617fee53209ebf36,post_challenge,2025-11-20T20:18:13.670491,True,400.21,0
evt_4_57652,0xfd006f7e787b5f1565c65bbc8673090c8d6294c9,post_challenge,2025-11-20T18:31:13.670491,True,49.09,0
evt_4_37389,0xbc6ad628bdce05f5baaf64d5ffe3dcb33753a116,deal_completed,2025-11-20T18:48:13.670491,True,166.73,46
evt_4_85135,0x6978a8ee8d65ced756d958f403cd435bfce051dc,heartbeat,2025-11-20T09:54:13.670491,True,98.15,0
evt_4_24968,0xe21b78211236cc5d6dd69e82e480eb08f8c49880,post_challenge,2025-11-20T02:40:13.670491,True,213.04,0
evt_4_66513,0x215fcbb8ebd8c0ea5220780bc4dbf202b9317048,deal_created,2025-11-20T04:54:13.670491,True,532.21,5
evt_4_89541,0xf726f48cd464bddbfdae4f1a1f36983ba6d7d919,heartbeat,2025-11-20T12:19:13.670491,True,41.27,0
evt_4_25379,0x63b46bf2a32a510a7fcad6bdd5ff2428c2ccfcf6,heartbeat,2025-11-20T16:29:13.670491,True,256.59,0
evt_4_53871,0xf921ff540348d6190c9ddeb99d97f6714e70ab4f,heartbeat,2025-11-20T03:27:13.670491,True,567.43,0
evt_4_69722,0xe9e4826fcda6ebd0764dfe935fb4fb2fd9d94e69,heartbeat,2025-11-20T14:30:13.670491,True,250.85,0
evt_4_30104,0x59703865f93a2c714714c83931e846e2eda26fb9,post_challenge,2025-11-20T20:29:13.670491,True,210.81,0
evt_4_38463,0x866daccfaa6bdc4e641f3d3dbf75bc7a8020e081,post_challenge,2025-11-20T10:49:13.670491,False,348.52,0
evt_4_70096,0x5d558be147c063eca149e01b0babf2203391c933,post_challenge,2025-11-20T20:55:13.670491,True,205.52,0
evt_4_99919,0x169bb46831c1972651390d6bc592b7f55d2379d3,heartbeat,2025-11-20T22:27:13.670491,True,44.24,0
evt_4_46652,0x2b15c52ec659687ec3330dfcf405121618a03069,heartbeat,2025-11-20T16:10:13.670491,True,124.14,0
evt_5_17302,0xd28268aadcd355e9af6193c4b92f90e0d2e4ef3b,heartbeat,2025-11-21T18:02:13.670491,True,180.25,0
evt_5_60989,0xe134e1574427002dfe48a1aab507ffd176252833,deal_created,2025-11-21T19:43:13.670491,True,279.48,16
evt_5_33592,0xbda3f7356b4f3b87b80acc4491e76c52aa26740a,post_challenge,2025-11-21T20:02:13.670491,True,432.51,0
evt_5_38964,0x3cdf55839ba2b3f9fcef2ade1c2a444d8c56b6fd,post_challenge,2025-11-21T14:51:13.670491,True,102.52,0
evt_5_60421,0xf1eb90c3068cfc785fa9569702397f4c9078c9ad,heartbeat,2025-11-21T02:51:13.670491,True,249.0,0
evt_5_88761,0x77396fb70afc089064fd24fd470042d0169199de,post_challenge,2025-11-21T00:38:13.670491,False,119.7,0
evt_5_99529,0xe828d9eb9056db181bb7e6dfa4a69e9bb17d79a8,post_challenge,2025-11-21T22:55:13.670491,True,238.72,0
evt_5_72719,0x80569ab5b63ee6a98e1747a5c0cbd81ee9fe3eb5,post_challenge,2025-11-21T22:35:13.670491,False,258.41,0
evt_5_72404,0x8c7e92a4351830316100221f85a0ecb4422f5a4b,deal_completed,2025-11-21T00:11:13.670491,True,282.38,40
evt_5_52112,0xa45a448230c81ec76adf51dc60d50c985e9de801,heartbeat,2025-11-21T13:52:13.670491,True,208.14,0
evt_5_20283,0x9ef57caef0dde1ca08481671101f86c906d1a185,deal_completed,2025-11-21T15:33:13.670491,True,353.17,44
evt_5_10429,0xd1104e5ce43163e0bf2600e92c2870d0b92f82ab,post_challenge,2025-11-21T02:26:13.670491,True,305.62,0
evt_5_58969,0x6c974f602e045beb1ceee0bc22b07d2cccdcd8c1,post_challenge,2025-11-21T02:26:13.670491,True,439.57,0
evt_5_54421,0x2df4d735b85cd685ffeac28763f49df593d8835f,heartbeat,2025-11-21T19:11:13.670491,True,489.74,0
evt_5_25711,0x6bc42d2f7e94beeaaf7eec92ebc58c534132a805,heartbeat,2025-11-21T11:50:13.670491,True,54.94,0
evt_5_58384,0x6c7247327aed7cdeed5119abb6025ff455305eee,post_challenge,2025-11-21T12:42:13.670491,True,255.27,0
evt_5_93170,0x3d4a8ca0b17d09035f141f3b5cfc8d67a01b3e4f,heartbeat,2025-11-21T01:40:13.670491,True,41.87,0
evt_5_95633,0x7345958da18280869b8b918123755ca28a2b1d24,post_challenge,2025-11-21T13:33:13.670491,True,470.65,0
evt_5_86097,0x23bfde96b2971a27aba140b18d004617e2b731d2,post_challenge,2025-11-21T17:19:13.670491,True,269.36,0
evt_5_55759,0x9bccefc87d93074c15a8a0e393ffaf6af875e676,post_challenge,2025-11-21T09:57:13.670491,False,265.54,0
evt_5_72694,0x0306856699dac9a47b7b542876b2f80995a9c49d,deal_created,2025-11-21T21:48:13.670491,True,109.15,59
evt_5_34072,0xf10d1e810d0fadad2476e9c2f63c7297acf0a17a,deal_created,2025-11-21T03:24:13.670491,True,553.66,55
evt_5_13176,0x1a5b05f02421da8ce4d79f53c5635c4df5640685,post_challenge,2025-11-21T15:00:13.670491,True,383.12,0
evt_5_14219,0x4ee8ddb616acd11458b26652dace89af572817d8,heartbeat,2025-11-21T01:25:13.670491,True,578.5,0
evt_5_59829,0x84b5c623c183393b9b3c7ed5be642af9cfbfddf5,post_challenge,2025-11-21T17:40:13.670491,True,123.21,0
evt_5_94945,0x8343eec1e7fe7cd3601282cd3e8b093a5d565a3d,post_challenge,2025-11-21T03:54:13.670491,True,544.59,0
evt_5_61545,0x8f14f5b0d4da622a213dc390368a8d897715984d,deal_created,2025-11-21T01:46:13.670491,True,582.58,78
evt_5_37634,0x4b3c88e98453b37f78ec5f5906b2319e31979e2a,post_challenge,2025-11-21T03:52:13.670491,True,288.87,0
evt_5_16457,0x34f657ea91526fb666a47bb20dcf36ead597827c,deal_completed,2025-11-21T23:05:13.670491,True,53.21,40
evt_5_38079,0x3cdf55839ba2b3f9fcef2ade1c2a444d8c56b6fd,heartbeat,2025-11-21T18:57:13.670491,True,109.86,0
evt_5_59920,0x68823208cfcc43183c47df21f71cb48a1a7f2234,heartbeat,2025-11-21T22:33:13.670491,True,233.93,0
